openalex_id,doi,title,publication_year,publication_date,type,cited_by_count,authors,institutions,countries,source,landing_page_url,is_open_access,abstract
https://openalex.org/W4367692646,https://doi.org/10.33386/593dp.2023.3.1627,Investigación: Habilidades blandas como complemento para la formación profesional de los estudiantes,2023,2023-05-02,article,10,Mayra Zambrano-Chamba; Gilma Vallejo-Piza; Francisco Tafur-Méndez,Instituto Superior Tecnológico Loja; Universidad Indoamérica,EC,593 Digital Publisher CEIT,https://doi.org/10.33386/593dp.2023.3.1627,True,"El presente artículo, demuestra la importancia de las habilidades blandas en la formación profesional de los estudiantes, así como la necesidad de implementar capacitaciones a los docentes en cuanto a las habilidades blandas, para su implementación dentro y fuera del aula, de esta forma facilitar la adquisición por parte de los estudiantes, mejorando así no solo el clima laboral si no también aspectos importantes como el desarrollo integral de los estudiantes. Es mediante estas habilidades que podrán enfrentarse a la competencia laboral, pues son altamente demandadas por los empleadores, debido a que facilitan la resolución de problemas, el trabajo en equipo, la ética laboral, entre otros aspectos, además que, en el futuro, mediante estas habilidades adquiridas, podrán brindar significativos aportes a nivel social, así como económicos y de productividad dentro de sus puestos de trabajos."
https://openalex.org/W3183285516,https://doi.org/10.21855/librosecotec.4,El desarrollo de habilidades blandas desde edades tempranas,2017,2017-07-26,book,8,Carlos Ernesto Ortega Santos,,,,https://doi.org/10.21855/librosecotec.4,True,"El texto que ahora pongo a disposición de los lectores constituye una síntesis del trabajo de investigación desarrollado, durante más de tres años de análisis documental, aplicación de encuestas, realización de experimentos y desarrollo de entrevistas a Docentes experimentados para lograr la elaboración de una estrategia favorecedora del desarrollo de habilidades blandas desde edades tempranas. Durante las páginas del texto se aborda el tratamiento al aprendizaje informal, dentro y fuera del aula, y la influencia de la familia; así como del entorno, durante el proceso formativo, lo cual se analiza teniendo en cuenta el impacto de las tecnologías de la información y las comunicaciones en el aprendizaje. La estrategia fue defendida con éxito ante el tribunal de Ciencias de la Educación de la Universidad de La Habana, Cuba, en diciembre de 2016."
https://openalex.org/W4206653094,https://doi.org/10.19083/rgm.v6i1.1488,Habilidades blandas y el impacto de la covid-19 en la educación superior,2021,2021-07-12,article,10,Lida Vásquez-Pajuelo; Doris Alicia Vila-Gómez; Jazmín Alicia Tuesta-Vila,Peruvian University of Applied Sciences; Universidad San Ignacio de Loyola; Private University of the North,PE,Review of Global Management,https://doi.org/10.19083/rgm.v6i1.1488,True,"El presente artículo de investigación busca conocer cómo fomentar el desarrollo de las habilidades blandas para afrontar con éxito los impactos en la educación superior del periodo post pandemia. El estudio se basa en la revisión exhaustiva de los trabajos actuales que se tienen a dispo- sición sobre el conocimiento de las habilidades blandas y la promoción de su desarrollo en el estudiante. Esto permitirá perfeccionar sus habilidades blandas y ser consciente de sus propias cualidades socioemocionales. De esta manera, en el futuro podrán ser parte de una generación de profesionales capaces de tener un desenvolvimiento emocional armonioso, que incluya momentos de alta presión laboral. La educación superior debe promover entre la comunidad educativa que la conforma, en especial entre los estudiantes, las distintas alternativas de expansión de las habilidades blandas, con los consiguientes impactos positivos en su futuro mundo laboral. Entendiendo estas como habilidades que potencian la interacción de uno con el otro, fortaleciendo el trato, y mejorando las relaciones y el control emocional en el ambiente laboral, profesional y personal."
https://openalex.org/W3214812674,https://doi.org/10.37811/cl_rcm.v5i6.1129,Las habilidades blandas y su influencia en la construcción del aprendizaje significativo,2021,2021-11-01,article,13,MBA Lorena López López; Msc Carla Lozano,,,Ciencia Latina Revista Científica Multidisciplinar,https://doi.org/10.37811/cl_rcm.v5i6.1129,True,"Este artículo propone un análisis profundo sobre el aspecto socio emocional de los seres humanos en el cual las habilidades tanto blandas (soft skills) y duras (hard skills) propician un desarrollo integral del estudiante. El objetivo es determinar si el proceso de enseñanza-aprendizaje se realiza de forma idónea y si el dicente está listo para poner en práctica el conocimiento transmitido a través de la demostración del progreso de las competencias al momento de analizar, sintentizar, comunicar y relacionarse en el grupo o con las demás personas."
https://openalex.org/W3081802023,https://doi.org/10.22430/21457778.1614,Habilidades blandas: elementos para una visión holística en la formación de profesionales en informática,2020,2020-07-15,article,12,Eduardo Araya-Fernández; Gabriela Garita-González,Universidad Nacional,CR,trilogía Ciencia Tecnología Sociedad,https://doi.org/10.22430/21457778.1614,True,"Esta investigación analizó el aumento de la importancia de las habilidades blandas en la carrera de Ingeniería de Sistemas de la Universidad Nacional de Costa Rica, que se consideraron relevantes en el proceso de formación académico y en la contratación de nuevos profesionales en la industria de las tecnologías de la información y la comunicación, TIC. Se realizaron 50 entrevistas a líderes del sector. Los resultados de la investigación incluyen un planteamiento holístico para el fortalecimiento de habilidades blandas en programas de formación en TIC, cuyo referente es la contratación laboral. Primero, se identificaron factores que pudieran incidir para robustecer el desarrollo de estas habilidades y se agruparon en ejes operativos propios de la actividad académica. Simultáneamente, como resultado del proceso de investigación, se establecieron directrices para una nueva visión de la formación universitaria de los nuevos profesionales de las TIC, en la que las aptitudes técnicas son un componente clave del proceso de formación, al tiempo que se supone que es necesaria la incorporación y evaluación de las aptitudes generales y su repercusión en la demanda de nuevas competencias en el mercado laboral. Esto último con el objetivo de ajustar, de manera permanente, la formación universitaria a las peticiones modernas y cambiantes de un perfil profesional con las capacidades adecuadas para enfrentar los retos ocupacionales y profesionales en la economía digital."
https://openalex.org/W3160772850,https://doi.org/10.21754/iecos.v21i1.1071,"Habilidades blandas en estudiantes de ingeniería, un estudio comparativo",2020,2020-11-13,article,6,Rodolfo Rojas Gallo,National University of Engineering,PE,Revista IECOS,https://doi.org/10.21754/iecos.v21i1.1071,True,"La presente investigación denominada Habilidades blandas en estudiantes de ingeniería, un estudio comparativo 2020, tuvo como objetivo describir, medir y comparar el nivel de habilidades blandas en estudiantes de ingeniería en dos universidades públicas de Lima, una denominada A y otra denominada B. El estudio fue de tipo cuantitativo, transversal, de diseño no experimental con una muestra de 244 estudiantes entre las dos universidades. Se aplicó un cuestionario de 22 preguntas, validado por Claudet (2018), vía on line. Los resultados fueron: que los estudiantes de la Universidad A y los de la Universidad presentan habilidades blandas en Asertividad en un 55% en nivel aceptable, en Liderazgo 45% nivel bueno y en Conciencia y actualidad un 45% medianamente aceptable. Presentan diferencias no muy notorias en las habilidades en general, y en las dimensiones entre +, - 5 % en. Siendo las de menor desarrollo, dominio del idioma inglés, comunicación fluida y los trabajos con proyectos."
https://openalex.org/W4206412207,https://doi.org/10.52936/p.v3i2.63,Habilidades blandas: su importancia para el desempeño docente,2021,2021-01-01,article,5,Salomón Vásquez Villanueva; Salomón Axel Vásquez Campos; Carlos Alberto Vásquez Villanueva; Lizardo Vásquez Villanueva; Hitlser Juan Castillo Paredes; Jesús Marino Gomez Miguel,Universidad Peruana Unión; Daniel Alcides Carrión National University,PE,Paidagogo,https://doi.org/10.52936/p.v3i2.63,True,"El objetivo de este artículo analizar la importancia de las habilidades blandas, para el desempeño docente; el estudio fue realizado mediante la selección de investigaciones, en la condición de tesis y artículos científicos, cuyas lecturas exhaustivas y procesos de análisis han permitido construir un corpus teórico, el cual comprende: los conceptos diversos, la importancia, las estrategias de desarrollo, las dimensiones. Las diversas fuentes consultadas y analizadas permiten registrar la conclusión teórica de que las habilidades blandas son muy significativas e importantes para el desempeño docente, fortalecen en él el liderazgo, la comunicación asertiva, la práctica de la empatía, la responsabilidad, las interrelaciones, la convivencia saludable de los protagonistas escolares."
https://openalex.org/W3203478515,https://doi.org/10.15765/es.v2i2.2646,IMPORTANCIA DE LAS HABILIDADES BLANDAS PARA LA EMPLEABILIDAD Y SOSTENIBILIDAD DEL PERSONAL EN LAS ORGANIZACIONES,2021,2021-09-30,article,9,María Gloria González-Molina; Brenda Valentina Enciso-Galindo; Luis Felipe Arciniegas-Hurtado; Paula Andrea Tovar-Arévalo; Paula Ivette Bonza-Forero; Lina Paola Yiseth Arévalo-Peña,Politécnico Grancolombiano; Universidad Externado de Colombia,CO,Encuentros con semilleros,https://doi.org/10.15765/es.v2i2.2646,True,"El desarrollo y la implementación de las habilidades blandas está tomando cada vez mayor importancia para las organizaciones y se han convertido en uno de los aspectos indispensables para el crecimiento, el fortalecimiento y el éxito de las empresas, porque actualmente estas han logrado reconocer y comprender el valor que tiene su capital humano. El objetivo del presente artículo es identificar la importancia de las habilidades blandas para la empleabilidad y sostenibilidad del personal en las empresas, y como se alcanza el correcto aprovechamiento de estas habilidades a través del trabajo conjunto realizado en el proceso educativo, el ámbito laboral y la formación personal de cada colaborador. Este artículo se desarrolla por medio de una revisión científica de literatura en las bases de datos como lo son Scopus, Google Académico, Science Direct y Jstor que permitieron identificar la importancia e influencia de las habilidades blandas con respecto a la empleabilidad y la sostenibilidad por medio de estudios o investigaciones, en los cuales se logra evidenciar que tanto empleados como empleadores cada día son más conscientes de la importancia de estas habilidades y como contribuyen a su crecimiento tanto personal como organizacional. Los resultados obtenidos resaltan que las habilidades blandas se han convertido en una herramienta fundamental para los colaboradores y para las empresas porque con ellas se logra formar un personal íntegro que evolucione y se adapte a las necesidades de las organizaciones y el mercado cambiante. Pero es indispensable que las personas, las instituciones educativas y en las organizaciones trabajen conjuntamente en un proceso continuo para lograr un eficaz desarrollo, implementación, aprovechamiento y fortalecimiento de las habilidades blandas del personal y de la organización."
https://openalex.org/W4402825121,https://doi.org/10.33890/innova.v9.n3.2024.2531,Importancia de las habilidades blandas en el contexto laboral: una revisión de la literatura académica,2024,2024-09-10,article,11,Youseline Garavito-Hernández; Adan Ferney Villamizar-Mancilla; Luz Piedad Castañeda-Villamizar,Universitaria de Investigación y Desarrollo,CO,INNOVA Research Journal,https://doi.org/10.33890/innova.v9.n3.2024.2531,True,"Las habilidades blandas son imperativas tanto para el éxito individual en el ámbito laboral como para la eficacia de los procesos empresariales. Las empresas buscan talento humano que no solo posea habilidades técnicas, sino también competencias interpersonales, cognitivas y de gestión emocional. El propósito de esta investigación es entender la importancia de estas habilidades en los entornos organizacionales y abrir nuevas vías de investigación para fortalecer los estudios sobre gestión del talento humano. Se utilizó una metodología de revisión documental de tipo cualitativa-descriptiva. Los hallazgos muestran que la comunicación asertiva tiene una relevancia destacada en el ámbito laboral, por encima del liderazgo y el trabajo en equipo. Como conclusión se enfatiza que esta habilidad no solo mejora el desempeño en actividades diarias, sino que también son fundamentales para que las personas puedan integrarse eficazmente en entornos laborales dinámicos y exigentes. Como futura línea de investigación, se propone validar el nivel de asertividad en estudiantes universitarios para identificar posibles deficiencias en el proceso de comunicación asertiva y desarrollar estrategias para fortalecer la enseñanza de esta habilidad."
https://openalex.org/W4404853326,https://doi.org/10.37843/rted.v17i2.550,Habilidades Blandas como Factor Clave para la Mejora de la Convivencia Escolar,2024,2024-11-29,article,7,Araceli Pinedo-Castro,Universidad César Vallejo,PE,Revista Docentes 2 0,https://doi.org/10.37843/rted.v17i2.550,True,"Las habilidades blandas se conceptualizan como un conjunto de destrezas, que tienen relación con la acción social. Son esenciales para la formación en ciudadanía, porque repercuten en la personalidad, comportamiento, actitudes y emociones del estudiante que tiene influencia en la convivencia escolar. El objetivo de la investigación consistió en describir la relación entre las habilidades blandas de los estudiantes y la mejora de la convivencia en el entorno escolar desde referentes conceptuales e investigativos. La investigación se fundamentó bajo el método sistemático, paradigma hermenéutico, enfoque cualitativo, con diseño narrativo, tipo documental informativa. Se utilizaron veintiocho artículos actuales obtenidos en repositorios de acceso abierto. La información fue procesada bajo un enfoque analítico e interpretativo, los factores identificados con mayor relevancia están enmarcados en las habilidades socioemocionales, las relaciones interpersonales, la conducta positiva, la ética y los valores. Las conclusiones destacan la necesidad de desarrollar las habilidades blandas por cuanto repercutiría en la formación de estudiantes, ciudadanos participativos, tolerantes, empáticos, respetuosos, propositivos; que aporten significativamente al logro de un clima favorable, una convivencia pacífica en la escuela y en los entornos donde se desenvuelvan para el propio y colectivo bienestar integral."
https://openalex.org/W4313024617,https://doi.org/10.19053/01211129.v31.n59.2022.14167,Habilidades blandas para el emprendimiento en Ingeniería,2022,2022-03-31,article,4,Yenny-Carolina Jaimes-Acero; Adriana Granados-Comba; Rafael León,National Training Service; Pedagogical and Technological University of Colombia; University of Pamplona,CO,Revista Facultad de Ingeniería,https://doi.org/10.19053/01211129.v31.n59.2022.14167,True,"El emprendimiento es un vector que ayuda al crecimiento económico de un país, una región, al escalamiento social y la generación de empleo. Sin embargo, no es claro cuáles son las habilidades blandas requeridas para iniciar un emprendimiento en ingeniería. Esta investigación tiene como propósito determinar cuáles son esas habilidades como referencia para mejorar la competitividad en los ingenieros como en los programas de pregrado. Para alcanzar este objetivo, se diseñó y aplicó una encuesta a ingenieros mecánicos egresados de la Universidad de Pamplona. El instrumento con validez y confiabilidad excelente según Alfa de Cronbach, costaba de 4 dimensiones diferentes que valoraban 10 habilidades blandas con 18 indicadores. Las herramientas estadísticas usadas fueron la prueba bilateral de Kolmogórov-Smirnov, mediana, moda, Kruskal-Wallis ANOVA y post hoc de Games-Howell. Se encontró que todas las habilidades blandas investigadas son requeridas en un nivel alto de desarrollo para realizar un emprendimiento en ingeniería. Así mismo, que los ingenieros encuestados demuestran un nivel alto de desarrollo de estas habilidades, de tal forma que la brecha entre aquellas requeridas para realizar un emprendimiento en ingeniería y las desarrolladas, es pequeña, además, se evidencio que la forma más efectiva para incrementar su desarrollo es realizar entrenamientos en áreas administrativas o desarrollo personal. Se encontró también que los ingenieros dedicados a la docencia, o que trabajan en instituciones públicas, tienen menos desarrollado tres de los seis indicadores de emprendimiento. Finalmente se evidenció que la brecha entre las habilidades formadas en el pregrado y las requeridas en el emprendimiento son grandes, y los programas deben incluir en su currículo formaciones vivenciales de habilidades blandas y emprendimiento."
https://openalex.org/W3177785393,https://doi.org/10.26620/uniminuto.inclusion.8.2.2021.113-127,Habilidades blandas en el contexto universitario y laboral,2021,2021-07-07,article,5,Jenny Andrea Romero González; Irina Nicole Granados; Sandra Lucía López Clavijo; Glenny María González Ruiz,Corporación Universitaria Minuto de Dios,CO,Inclusión & Desarrollo,https://doi.org/10.26620/uniminuto.inclusion.8.2.2021.113-127,True,"Las habilidades blandas han ido tomando gran relevancia en el ámbito académico y laboral, debido a que estas se relacionan con mayores posibilidades de empleabilidad y éxito profesional. El presente artículo es una revisión documental de tipo panorámica sobre dichas habilidades en diferentes contextos, cuyo objetivo es identificar las principales investigaciones y sus abordajes en torno al campo educativo, sobre todo en el contexto universitario, y el laboral. Para ello se revisaron y analizaron treinta estudios sobre el tema, a partir de los cuales se encontraron algunas tendencias, como, por ejemplo, que la mayoría de ellos estaban escritos en idioma inglés; que en los años 2009 y 2012 fue donde más se publicaron documentos sobre el tema; que la metodología más utilizada fue la cuantitativa; que existen diversas denominaciones para este tipo de habilidades, entre otras tendencias. Frente a las posibles limitaciones, se encontró que el abordaje en Latinoamérica sobre estas habilidades ha sido escaso, así como las publicaciones en español; sin embargo, en la última década se ha despertado un fuerte interés por el tema, por ello se espera que aumente el número de investigaciones y publicaciones al respecto. Se concluye que es necesario fortalecer la instrucción en competencia blandas en el contexto universitario, puesto que estas complementan las competencias duras, lo que permite una formación integral de los estudiantes y mayores probabilidades de ingresar y mantenerse en el mundo laboral, dado que son también una necesidad en estos contextos organizacionales."
https://openalex.org/W4316091028,https://doi.org/10.37117/s.v21i1.641,Desarrollo de habilidades blandas como estrategia para la colocación laboral de los universitarios.,2022,2022-06-30,article,6,José Guadalupe Sánchez Aquino; Gladys Hernández Romero. Dra,Demos; Endangered Language Fund; Clínica Las Condes; Group for the Analysis of Development,US; CL; PE,Revista Científica Sinapsis,https://doi.org/10.37117/s.v21i1.641,True,"Es necesario que los jóvenes universitarios se adapten con velocidad a los cambios que se presentan en los entornos laborales y las habilidades blandas son uno de los cambios más esenciales en la vida laboral del siglo XIX. El objetivo de este trabajo es realizar una revisión intensiva en español acerca de los conocimientos actuales sobre el dominio de las habilidades blandas en los jóvenes universitarios y su importancia en la búsqueda de empleo. Para la recolección de la información se realizó una revisión de la bibliografía publicada en los últimos 5 años, disponible en buscadores académicos. Como resultado de la revisión se percibe una demanda importante de habilidades blandas en los mercados laborales; a pesar de ello existe un aplazamiento considerable en el dominio de las habilidades blandas por los jóvenes con estudios de nivel superior que buscan empelarse. Como conclusión se plantea la necesidad de acciones que tomen a conveniencia la gran demanda de habilidades blandas como punto de partida para la vinculación al empelo de los jóvenes egresados acortando la brecha en el dominio de estas destrezas de alto valor."
https://openalex.org/W4389250286,https://doi.org/10.6018/edumed.576321,Habilidades Blandas: una respuesta para la mejora de la atención de profesionales de la salud,2023,2023-09-06,article,9,Rafael Vargas; Marisa Zaldívar Acosta,Autonomous University of Yucatán,MX,Revista Española de Educación Médica,https://doi.org/10.6018/edumed.576321,True,"The prevalence of chronic diseases such as diabetes and obesity is increasing in Yucatán, México. One of the main factors is the low adherence rate to treatment, which demands that healthcare professionals be highly trained to face this challenge. The requirements in the training of healthcare personnel, the development of soft skills or interpersonal skills stands out as a key characteristic. These skills are not estimated in formal education but are acquired through experience. However, they can be taught and will enable professionals to provide comprehensive, patient-centered care. Soft skills such as empathy, effective communication and collaborative work will enable healthcare professionals to identify areas of opportunity where they can intervene to improve the patient's health. La prevalencia de enfermedades crónicas no transmisibles como la diabetes y la obesidad está en aumento en Yucatán, México. Uno de los principales factores es el bajo índice de adherencia al tratamiento, el cual exige que los profesionales de la salud estén altamente capacitados para hacer frente a este reto. Una de las exigencias en la formación del personal sanitario, se encuentra como principal característica, el desarrollo de habilidades blandas o soft skills, las cuales no son estimadas en el proceso de enseñanza formal, sino que se dan a través de la experiencia. Sin embargo, son educables y permiten que los profesionales ofrezcan un servicio integral que sea centrado en el trabajo en la atención del paciente y su contexto. Las habilidades blandas como la empatía, la comunicación efectiva y el trabajo colaborativo harán posible que el profesional de salud detecte las áreas de oportunidad en donde se puede intervenir para mejorar la adherencia al tratamiento y que ésta se traduzca en la mejora de la salud del paciente. A prevalência de doenças crônicas como diabetes e obesidade está aumentando em Yucatán, México. Um dos principais fatores é a baixa adesão ao tratamento, o que exige que os profissionais de saúde estejam altamente capacitados para enfrentar esse desafio. As exigências na formação dos profissionais de saúde, o desenvolvimento de soft skills ou habilidades interpessoais destaca-se como uma característica fundamental. Essas habilidades não são estimadas na educação formal, mas são adquiridas através da experiência. No entanto, eles podem ser ensinados e capacitarão os profissionais a fornecer cuidados abrangentes e centrados no paciente. Soft skills como empatia, comunicação eficaz e trabalho colaborativo permitirão aos profissionais de saúde identificar áreas de oportunidade onde podem intervir para melhorar a saúde do paciente."
https://openalex.org/W3043118826,https://doi.org/10.23857/pc.v5i5.1399,"Habilidades blandas, un factor de competitividad en el perfil del servidor público",2020,2020-05-21,article,6,Ana Marcela Cordero-Clavijo; Nancy Johana Córdova-Tobar; María Cristina Moreira-Sarmiento; Jackson Michael Quevedo-Jumbo,Instituto Superior Tecnológico Loja; Tecnológico Sudamericano,EC,Dialnet (Universidad de la Rioja),https://dialnet.unirioja.es/servlet/oaiart?codigo=7506213,False,"Las empresas públicas son entidades creadas con la finalidad de satisfacer necesidades básicas de la población para el consecuente desarrollo social; no obstante, éstas permanentemente están en el ojo crítico de la ciudadanía, su gestión integral deja mucho que desear, en este contexto la actitud (habilidades blandas) del servidor público juega un rol protagónico y quizá es el primero en ser cuestionado. El objetivo del presente artículo es identificar debilidades del perfil del servidor público, específicamente en el manejo de habilidades blandas y su impacto en la satisfacción del usuario. La metodología utilizada partió de un análisis documental confrontado con el estudio de mercado para lo cual se aplicó encuestas a la ciudadanía y test de autoevaluación a los servidores públicos del GAD-Loja. El aporte planteado se condensa en un modelo para el fortalecimiento de habilidades blandas en el servidor público que permita partir de una concienciación colectiva hacia procesos sistemáticos que beneficien a la institución y a la ciudadanía. Se concluye que la propuesta del modelo es pertinente y viable ya que con la implementación de este se pretende establecer sistemas que conduzcan a la consecución de una cultura organizacional fortalecida, saludable, efectiva y eficiente."
https://openalex.org/W4319780319,https://doi.org/10.19136/etie.a5n10.5078,Habilidades blandas y la web 2.0 en la educación secundaria,2023,2023-01-01,article,7,María Guadalupe Veytia Bucheli; Saraí Cárdenas Mata,Universidad Autónoma del Estado de Hidalgo,MX,Emerging Trends in Education,https://doi.org/10.19136/etie.a5n10.5078,True,"The globalization of society combines technical aspects that come from technology with different skills for the development of an integral education for life, so it is important that the teaching-learning process is oriented not only to the development of hard or technical skills but also of soft skills. The methodology used consisted of a bibliographic review, documents that allowed the discussion to raise the importance of the development of skills from an early age. The contribution is considered from the need to implement strategies to enhance soft skills from web 2. 0, because it is an issue that influences the academic field in a globalized world that will have an impact on the different areas of life for which they must be prepared and provide solutions to the challenges that the XXI century society poses either in the educational, family, social and/or labor area, thus the objective of the work is to know the importance of soft skills from basic education at the secondary level, in the teaching-learning through Web 2.0 tools. Keywords: Soft skills; hard skills; teens; Web 2.0 tools; technology."
https://openalex.org/W4309978337,https://doi.org/10.56712/latam.v3i2.178,Habilidades blandas en la investigación formativa del estudiante universitario,2022,2022-11-26,article,4,Miguel Enrique Valle Vargas; Israel Fernando Ramón Salcedo; María Angélica Idrobo Gutiérrez; Cecilia del Carmen Costa Samaniego,Universidad Nacional de Loja,EC,LATAM Revista Latinoamericana de Ciencias Sociales y Humanidades,https://doi.org/10.56712/latam.v3i2.178,True,"El éxito en la formación profesional y futuro laboral del estudiante universitario no radica eminentemente en la adquisición de conocimientos curriculares, éstos representan un elemento más en la estructura cognitiva, actualmente son necesarias habilidades que le permitan responder acertadamente los desafíos de la sociedad globalizada, aquellas son las denominadas habilidades blandas (soft skills), cuyo propósito ha orientado este trabajo investigativo para establecer la relación que existe entre las habilidades blandas y el proceso de la investigación formativa. Por ello, se realizó una investigación con enfoque cuantitativo de tipo no experimental transversal, utilizando el método descriptivo correlacional, con base en un muestreo no probabilístico por conveniencia, en el que participaron estudiantes de la carrera de Educación Básica de la Universidad Nacional de Loja. Los resultados obtenidos demuestran una relación directa entre las habilidades blandas y la investigación formativa, que se evidencian en las competencias adquiridas y el desempeño estudiantil, pudiéndose generalizar que aquellos estudiantes que poseen habilidades blandas idóneas son los que mejor destacan en su desempeño durante el proceso de la investigación formativa. Se determina que las habilidades blandas que sobresalen son el liderazgo, trabajo en equipo y resolución de problemas consideradas relevantes en los diferentes campos de formación y desempeño estudiantil como profesional; mientras que la comunicación eficaz y de ética destacan en un nivel promedio. Las habilidades blandas se perciben como un componente esencial en la formación profesional, siendo necesario implementar programas y estrategias de enseñanza-aprendizaje que permitan potenciarlas y desarrollarlas garantizando el futuro profesional del estudiante universitario."
https://openalex.org/W2993612705,,ART Habilidades blandas en el estudiantado universitario y la empleabilidad en Costa Rica,2019,2019-12-01,article,6,Héctor de,Universidad Técnica Nacional,,DOAJ (DOAJ: Directory of Open Access Journals),https://doaj.org/article/e61f50a24c43409db625517b7b1d1408,True,"El presente artículo analiza cuáles deberían ser las habilidades blandas que los estudiantes universitarios necesitan tener a la hora de conseguir un empleo y las que requieren las empresas para su desarrollo, tomando en cuenta el entorno que cambia vertiginosamente por la globalización y los avances tecnológicos. El presente artículo analiza cuáles deberían ser las habilidades blandas que los estudiantes universitarios necesitan tener a la hora de conseguir un empleo y las que requieren las empresas para su desarrollo, tomando en cuenta el entorno que cambia vertiginosamente por la globalización y los avances tecnológicos. Se identificó que las principales habilidades blandas que demandan las empresas incluyen trabajo colaborativo, comunicación, liderazgo, creatividad, habilidad hacia el aprendizaje, habilidad para la toma de decisiones, adaptabilidad y la habilidad para el manejo de las emociones. Al evaluar, en universitarios demandantes de empleo, destacan debilidades en comunicación, manejo de emociones y creatividad. Al mismo tiempo, cabe destacar, que los estudiantes tienen una percepción positiva sobre el aporte de la educación superior para el desarrollo de sus habilidades.aporte de la educación superior para el desarrollo de sus habilidades. Es por esto, que las universidades deben considerar y evaluar técnicas alternativas que promuevan, en mayor medida, estas habilidades, así como, las organizaciones también deben desarrollar procesos que faciliten su aplicación y la gestión del conocimiento, buscando el desarrollo integral, mejora continua e innovación en la empresa."
https://openalex.org/W4405875383,https://doi.org/10.23913/ride.v15i29.2216,Habilidades blandas en liderazgo directivo: Una revisión sistemática,2024,2024-12-28,article,3,F. Rodríguez,Universidad César Vallejo,PE,RIDE Revista Iberoamericana para la Investigación y el Desarrollo Educativo,https://doi.org/10.23913/ride.v15i29.2216,True,"El presente estudio de revisión sistemática tuvo como finalidad investigar publicaciones relacionadas con las habilidades blandas y su influencia en el liderazgo directivo. Su objetivo principal fue descubrir cómo se vinculan estas variables. Según estadísticas sobre liderazgo directivo y su efecto en el desarrollo educacional, es necesario identificar los problemas asociados, como insuficiencias del sistema educativo, falta de incentivos para un liderazgo efectivo o la tendencia a descuidar las habilidades blandas al priorizar el logro de metas sobre el aspecto emocional. El estudio se diseñó bajo un enfoque cualitativo, con el propósito de evaluar publicaciones electrónicas y tesis sobre las habilidades blandas y su relación con el liderazgo directivo. Se buscó sintetizar esta información y contextualizarla para facilitar la toma de decisiones. Se buscaron e indexaron artículos de diversas publicaciones periódicas y repositorios, utilizando operadores booleanos como AND, OR y NOT. También se utilizaron bases teóricas de diversos autores para sustentar la revisión bibliográfica. En la recopilación de información se utilizaron palabras claves como habilidades blandas, liderazgo, relación, educativo. Se concluye, con base en los artículos y tesis revisados, que existe una relación estrecha entre las habilidades blandas y el liderazgo directivo."
https://openalex.org/W4366674805,https://doi.org/10.51528/rp.vol10.id2367,Factores que influyen en el desarrollo de habilidades blandas en la formación inicial de profesores,2023,2023-04-17,article,6,Gladis Ivette Chan; Marisa del Socorro Zaldívar Acosta,Autonomous University of Yucatán,MX,Revista Publicando,https://doi.org/10.51528/rp.vol10.id2367,True,"Las habilidades blandas son un constructo que complementa a las habilidades duras y su desarrollo favorece un desempeño exitoso. El objetivo de este estudio es analizar los factores que influyen en el desarrollo de habilidades blandas de los profesores en formación inicial de una Universidad pública en el sureste de México. La investigación se realizó desde el paradigma cualitativo, empleando el método de estudio de casos de tipo intrínseco. Los datos se analizaron a partir de la técnica de análisis de contenido y se establecieron dos categorías: factores internos y factores externos que influyen en el desarrollo de habilidades blandas. Los resultados mostraron que los profesores refirieron entre los factores internos los valores, la actitud positiva, la gestión de las emociones y el uso del lenguaje positivo; y que el logro de un autoconocimiento profundo les permite tomar conciencia de sus potencialidades, a partir de las cuáles logran desarrollar habilidades blandas de comunicación asertiva, resolución de problemas, entre otras. Mientras que en relación con los factores externos señalaron la influencia de la familia y de los amigos, así como la importancia de promover un clima escolar positivo y emplear estrategias de enseñanza y de aprendizaje pertinentes en el proceso de formación para el logro de las habilidades. Se concluye que los factores identificados, apoyan el crecimiento personal al tiempo que coadyuvan al desarrollo de habilidades blandas útiles en los diferentes ámbitos en los que una persona se desenvuelve."
https://openalex.org/W4313327159,https://doi.org/10.37467/revtechno.v11.4468,Desarrollo de habilidades blandas e intención emprendedora en los estudiantes universitarios,2022,2022-12-29,article,7,María Dolores Aledo Ruiz,Universidad Católica de Murcia,ES,TECHNO REVIEW International Technology Science and Society Review /Revista Internacional de Tecnología Ciencia y Sociedad,https://doi.org/10.37467/revtechno.v11.4468,True,"Entrepreneurial education has experienced a significant boom in recent years, and it is essential that universities promote an entrepreneurial culture to optimize the employability of their students. This paper aims to study the impact of entrepreneurial education on soft skills and the entrepreneurial attitude of two groups of students: control group (Social Sciences area) and experimental group (Health Sciences area), developing business plans. The results show that this experience contributes to arouse the entrepreneurial intention of the students and helps them acquire soft skills to improve their talent."
